amount,payment_method,failure_reason,customer_success_rate,retry_count,day_of_week,hour_of_day,is_recovered
923.85,UPI,temporary_bank_error,0.7876900565581701,0,4,3,1
577.6,CARD,insufficient_balance,0.9449754983625807,1,0,16,1
246.0,UPI,insufficient_balance,0.8055107535599818,0,5,3,0
279.26,CARD,insufficient_balance,0.9303870494008927,2,2,12,0
588.67,NETBANKING,insufficient_balance,0.9551316236323539,1,4,7,1
545.17,CARD,temporary_bank_error,0.1635912547565904,1,1,20,0
403.76,UPI,network_error,0.8185689950591609,2,1,22,0
1598.94,UPI,account_issue,0.7567296391535143,0,4,6,0
1834.02,UPI,bank_timeout,0.7295272156979873,0,1,16,0
693.23,CARD,bank_timeout,0.8328997602097393,1,3,12,0
7594.29,UPI,temporary_bank_error,0.77482861646233,0,2,1,1
191.19,UPI,insufficient_balance,0.5683523746512041,2,2,19,0
1162.31,UPI,insufficient_balance,0.7121531500256002,1,0,20,0
881.32,UPI,insufficient_balance,0.9154122659352418,1,0,14,0
632.26,CARD,insufficient_balance,0.991358951200415,0,2,11,0
545.85,CARD,network_error,0.8242438505336963,2,0,23,1
1089.03,NETBANKING,insufficient_balance,0.7628881767857646,1,0,0,0
875.22,CARD,invalid_payment_details,0.8104469489044541,2,0,10,0
741.09,UPI,insufficient_balance,0.5357055278783699,2,1,14,0
299.25,UPI,insufficient_balance,0.9064435398595733,0,5,21,0
217.43,UPI,invalid_payment_details,0.7585181979937975,0,0,23,0
821.79,UPI,network_error,0.6386265780181125,0,1,5,1
733.56,UPI,account_issue,0.4662568010871503,2,3,9,0
900.51,NETBANKING,insufficient_balance,0.8435822966394955,0,2,11,1
983.76,CARD,insufficient_balance,0.7551227301660471,2,2,0,0
650.34,CARD,invalid_payment_details,0.7560977703203238,1,4,0,0
886.78,UPI,account_issue,0.825526624969762,1,3,7,0
467.07,UPI,insufficient_balance,0.8553810205304095,2,3,4,0
5033.88,NETBANKING,insufficient_balance,0.8879839123070143,0,4,7,0
492.88,CARD,insufficient_balance,0.9191236931502927,0,3,9,1
756.74,UPI,invalid_payment_details,0.9335569629137367,0,0,8,0
531.77,UPI,network_error,0.5721418592739465,1,0,22,1
522.91,UPI,network_error,0.4493504905054589,1,6,12,0
1123.99,CARD,account_issue,0.7696152740961857,1,5,15,0
990.06,UPI,temporary_bank_error,0.7350809290916692,0,3,1,0
692.66,UPI,account_issue,0.6046373588954779,0,1,9,0
825.94,CARD,bank_timeout,0.9601198943484945,0,0,13,1
533.89,CARD,insufficient_balance,0.5683699512826894,2,4,21,0
1638.81,UPI,account_issue,0.7120871149494727,1,4,6,0
8562.89,UPI,insufficient_balance,0.6330040322065458,0,4,2,0
457.22,CARD,account_issue,0.84472386465874,0,4,8,0
1626.14,UPI,insufficient_balance,0.19147548409965362,1,1,23,0
1147.05,UPI,insufficient_balance,0.7399607474987873,0,6,3,0
2140.15,NETBANKING,insufficient_balance,0.8251190202572831,3,5,22,0
2201.28,CARD,insufficient_balance,0.6738710375396679,1,6,7,0
1346.7,UPI,insufficient_balance,0.7336022715196763,0,4,15,0
1053.82,CARD,insufficient_balance,0.731584696383611,1,1,7,0
710.2,UPI,insufficient_balance,0.6000928021957896,1,6,23,0
510.32,NETBANKING,insufficient_balance,0.7033935401772989,0,4,20,0
995.41,NETBANKING,invalid_payment_details,0.8917258951989926,1,0,17,0
303.51,CARD,insufficient_balance,0.8937833854373097,1,3,17,1
605.55,CARD,insufficient_balance,0.6698256368314641,0,3,5,1
3317.12,CARD,bank_timeout,0.6412859330080898,0,1,16,1
1210.17,CARD,invalid_payment_details,0.6236839488378607,0,6,0,0
2677.57,UPI,insufficient_balance,0.6497881254792349,1,3,5,0
4767.82,UPI,insufficient_balance,0.9348537642413567,1,6,9,1
918.71,UPI,account_issue,0.4841893644913356,0,0,4,0
1349.28,UPI,insufficient_balance,0.9279913120475295,0,0,16,0
810.91,UPI,invalid_payment_details,0.605474940166562,1,1,4,0
486.58,UPI,bank_timeout,0.933483490608038,2,5,22,1
422.86,CARD,bank_timeout,0.7202813007256864,1,0,18,1
2548.22,UPI,bank_timeout,0.9018863543654362,1,5,2,0
1351.04,UPI,insufficient_balance,0.7348614379239721,0,1,6,0
6950.74,UPI,insufficient_balance,0.9504498756497212,0,0,21,0
2898.8,UPI,insufficient_balance,0.6246773485824718,1,6,6,0
527.84,CARD,network_error,0.9348309331153037,2,0,20,0
2541.07,UPI,temporary_bank_error,0.9827271591844571,2,4,6,0
808.29,UPI,insufficient_balance,0.72824935677064,2,2,4,1
3702.86,CARD,insufficient_balance,0.7090727790063074,1,1,11,0
674.29,UPI,bank_timeout,0.7463785627933467,1,5,10,0
382.82,UPI,insufficient_balance,0.584168243127654,0,0,12,0
494.85,UPI,insufficient_balance,0.9588517854557999,0,5,21,1
520.78,UPI,temporary_bank_error,0.5522087245257485,1,5,13,0
473.31,CARD,temporary_bank_error,0.8841970997941803,0,4,4,1
618.56,UPI,invalid_payment_details,0.9426466049847644,1,6,21,0
2582.96,UPI,insufficient_balance,0.8246851700282889,0,3,13,0
6608.05,UPI,insufficient_balance,0.6729399254175952,0,0,8,0
289.98,UPI,bank_timeout,0.876502341948771,0,1,14,1
3879.7,UPI,insufficient_balance,0.7524603794322654,0,3,11,0
680.14,UPI,insufficient_balance,0.7736064340324502,0,0,18,0
1552.9,UPI,network_error,0.5706592628006639,0,0,12,0
209.74,CARD,account_issue,0.5915628627430156,1,0,8,0
1852.03,NETBANKING,bank_timeout,0.8590016604663886,1,6,3,1
147.63,UPI,insufficient_balance,0.957761743555622,0,4,3,1
1501.07,CARD,bank_timeout,0.5079181810308089,1,6,8,0
1418.36,CARD,bank_timeout,0.8181728403984211,1,1,21,1
1327.44,CARD,insufficient_balance,0.8183234556662831,0,3,18,0
525.89,UPI,bank_timeout,0.7445970475126623,1,4,5,1
1899.84,NETBANKING,bank_timeout,0.527653087698355,3,5,10,0
1621.46,NETBANKING,insufficient_balance,0.8785218235778303,0,0,15,1
888.96,NETBANKING,bank_timeout,0.8893574878073016,0,4,22,1
2147.05,CARD,insufficient_balance,0.8843865607778769,1,0,15,0
996.65,UPI,invalid_payment_details,0.7360650589462427,0,1,20,0
1860.83,UPI,bank_timeout,0.7580399866629672,0,1,7,1
966.92,NETBANKING,bank_timeout,0.766056066696189,0,5,1,1
1361.99,UPI,insufficient_balance,0.5833388873732096,0,2,22,1
1948.32,UPI,temporary_bank_error,0.7533986294506271,1,1,19,0
736.63,UPI,temporary_bank_error,0.5454420250234551,1,4,16,0
319.31,CARD,insufficient_balance,0.7480173306641542,3,1,13,0
1445.31,UPI,temporary_bank_error,0.9614281069217809,1,0,6,1
3602.53,NETBANKING,network_error,0.8198774237906828,1,2,16,1
1479.04,CARD,account_issue,0.47904263841063716,1,6,11,0
1507.4,UPI,insufficient_balance,0.8293434425444743,3,5,1,0
1051.34,CARD,insufficient_balance,0.8137753846058553,0,4,2,1
2296.45,UPI,bank_timeout,0.7806647079427235,0,0,4,0
910.56,UPI,insufficient_balance,0.5867862346928143,1,3,16,0
696.52,CARD,invalid_payment_details,0.7814631812033374,0,0,16,0
3311.97,UPI,invalid_payment_details,0.5205321590024149,0,4,10,0
645.14,UPI,account_issue,0.874479978807738,1,0,6,0
2669.03,UPI,insufficient_balance,0.7972196177691436,0,5,15,0
3314.08,CARD,bank_timeout,0.7218144676666237,1,0,21,1
1932.98,UPI,insufficient_balance,0.7276259089864341,1,6,10,0
314.43,UPI,temporary_bank_error,0.744597111207334,1,5,10,1
1126.82,CARD,network_error,0.4334407489198702,1,6,17,0
896.05,UPI,insufficient_balance,0.7853661198567985,0,5,18,0
667.81,UPI,bank_timeout,0.6551231289989631,1,4,20,1
1264.9,CARD,insufficient_balance,0.6352524855730447,1,2,1,0
2366.59,CARD,insufficient_balance,0.8834274008768065,1,2,6,0
693.29,CARD,insufficient_balance,0.6769363085591757,0,1,3,0
923.91,CARD,invalid_payment_details,0.8802657589899004,1,6,17,0
861.73,UPI,bank_timeout,0.6054240563203869,1,6,18,0
3511.75,NETBANKING,insufficient_balance,0.7024406801087284,2,3,20,0
848.02,UPI,insufficient_balance,0.6068627606980889,0,5,20,0
319.13,UPI,bank_timeout,0.8513933588947382,1,3,20,0
227.37,UPI,bank_timeout,0.7400395145688522,1,2,5,1
1576.13,NETBANKING,insufficient_balance,0.9073718665927157,2,1,0,0
512.51,UPI,bank_timeout,0.8759017972985467,1,3,17,1
2140.35,UPI,insufficient_balance,0.5642059716032978,1,1,4,1
289.68,UPI,temporary_bank_error,0.5969041072908919,2,0,16,1
639.76,UPI,insufficient_balance,0.7646825564552877,0,6,0,1
289.87,CARD,temporary_bank_error,0.23518511527034522,1,6,0,0
1693.6,UPI,bank_timeout,0.6247152478234914,1,6,16,1
2098.23,UPI,invalid_payment_details,0.8568816500017928,2,3,3,0
1538.6,CARD,bank_timeout,0.8076788718832834,0,4,17,0
370.21,CARD,invalid_payment_details,0.9147101078451811,1,1,14,1
520.21,CARD,insufficient_balance,0.8225295249611599,2,6,18,0
1386.19,UPI,insufficient_balance,0.8698608758826387,0,2,8,0
202.81,UPI,insufficient_balance,0.53623843260151,0,5,17,0
861.66,CARD,insufficient_balance,0.4057144184904237,1,5,6,0
4998.56,CARD,temporary_bank_error,0.9861397893750926,0,6,19,1
916.03,UPI,insufficient_balance,0.41488781419511234,1,4,9,1
247.51,CARD,temporary_bank_error,0.8713946686366116,1,5,0,1
597.4,UPI,network_error,0.493502362713426,0,2,9,0
583.65,UPI,invalid_payment_details,0.49476760148938,0,2,18,0
9323.64,UPI,insufficient_balance,0.626262825611143,0,3,19,0
5800.38,UPI,insufficient_balance,0.7396630063579495,1,1,13,0
2277.73,UPI,insufficient_balance,0.7101069979241714,1,2,19,0
778.15,UPI,network_error,0.9324775093826547,1,3,0,0
3643.24,UPI,temporary_bank_error,0.46784557495605233,0,6,19,1
353.03,CARD,insufficient_balance,0.6424196550533531,0,2,23,0
3218.19,UPI,account_issue,0.46608452736095296,0,2,11,0
2773.8,UPI,insufficient_balance,0.5318419374562289,2,1,4,1
942.61,NETBANKING,temporary_bank_error,0.45520385970231086,1,1,18,0
3426.13,UPI,invalid_payment_details,0.4777708880938122,2,5,19,0
701.19,UPI,insufficient_balance,0.6838592433109802,2,0,11,0
309.49,CARD,account_issue,0.8360557073987848,2,2,13,0
2915.99,UPI,account_issue,0.6955467702581183,1,2,23,0
1007.03,UPI,account_issue,0.9428927846236326,0,6,13,0
2001.76,UPI,insufficient_balance,0.8799584475648978,2,3,22,1
6774.27,CARD,invalid_payment_details,0.7553840966707972,0,5,9,1
532.59,CARD,insufficient_balance,0.9035404557425879,0,3,18,0
950.15,UPI,bank_timeout,0.5132973108804283,2,5,7,1
5269.2,UPI,insufficient_balance,0.6444452815901006,0,3,13,1
2140.37,UPI,bank_timeout,0.7032059290030991,1,3,10,1
544.69,UPI,temporary_bank_error,0.5155651642948073,1,4,22,1
421.99,UPI,insufficient_balance,0.8242966428838544,0,5,0,0
646.72,CARD,invalid_payment_details,0.7498356822641463,2,2,5,0
524.05,NETBANKING,bank_timeout,0.47455650181887077,0,4,17,0
1390.4,CARD,insufficient_balance,0.8352315456369606,1,5,23,0
1186.11,NETBANKING,insufficient_balance,0.6861699581344689,2,5,16,1
1449.88,UPI,bank_timeout,0.8560065856969744,1,5,2,0
473.04,CARD,insufficient_balance,0.6139642630662635,1,1,11,0
1021.64,CARD,temporary_bank_error,0.7985012775160115,1,4,21,0
140.37,UPI,insufficient_balance,0.654751363239835,0,2,10,1
1267.76,UPI,bank_timeout,0.7585366734152981,5,5,10,0
3552.62,UPI,bank_timeout,0.7188999121212012,0,2,3,0
263.82,CARD,insufficient_balance,0.46090695303008417,0,3,13,0
1778.33,CARD,invalid_payment_details,0.8465070561952541,1,0,0,0
595.25,CARD,insufficient_balance,0.8471019041819144,1,5,23,0
2446.71,CARD,invalid_payment_details,0.9841107536187046,1,2,13,1
1285.17,UPI,insufficient_balance,0.7446575458035741,0,3,12,1
1643.7,CARD,insufficient_balance,0.6533192867531206,2,4,4,0
1170.08,CARD,temporary_bank_error,0.6577873529918035,1,5,16,0
4139.51,UPI,network_error,0.715299837246132,0,3,3,1
1552.17,NETBANKING,network_error,0.5761487750940599,1,1,0,0
541.63,UPI,insufficient_balance,0.44833538538216305,1,2,21,1
1210.41,CARD,insufficient_balance,0.9034475446841184,0,4,17,1
758.33,UPI,account_issue,0.5445863388440577,0,1,11,0
1290.0,NETBANKING,bank_timeout,0.6673505693099119,2,1,1,0
720.71,UPI,insufficient_balance,0.7002253338602761,1,5,8,1
557.35,UPI,insufficient_balance,0.3846248007903065,1,0,5,0
1338.46,UPI,invalid_payment_details,0.5894391304734472,1,6,10,0
1159.55,UPI,invalid_payment_details,0.8335607377564681,0,6,21,0
3177.84,UPI,insufficient_balance,0.8589791521135126,3,4,1,0
724.18,UPI,account_issue,0.593697165847387,1,2,15,1
151.28,CARD,insufficient_balance,0.6810448405848245,2,6,22,0
762.14,UPI,invalid_payment_details,0.8953242957082432,2,1,23,0
215.63,UPI,insufficient_balance,0.7304983050707776,0,2,13,0
1661.83,NETBANKING,account_issue,0.7618838241827508,0,3,20,0
205.63,CARD,bank_timeout,0.9289090753919093,2,4,15,1
408.15,UPI,insufficient_balance,0.6660776336035025,0,5,10,0
763.31,UPI,network_error,0.765012570639891,3,6,12,1
5135.59,UPI,insufficient_balance,0.8309350552912613,0,2,3,0
375.07,UPI,insufficient_balance,0.799228251889697,1,2,11,0
1110.32,UPI,bank_timeout,0.9083613125998387,0,5,13,0
1958.58,CARD,temporary_bank_error,0.6774174154031406,3,1,23,0
4837.05,UPI,invalid_payment_details,0.8459414482926104,1,1,20,0
2387.01,UPI,invalid_payment_details,0.8161332250174527,0,5,9,0
3274.46,UPI,invalid_payment_details,0.9156642762512739,3,5,5,0
2602.71,UPI,bank_timeout,0.7679854076979981,1,4,2,0
327.3,CARD,insufficient_balance,0.9303204034960948,0,6,16,0
1571.35,NETBANKING,invalid_payment_details,0.6652373296126183,3,3,21,0
2562.3,CARD,insufficient_balance,0.8532270020706292,2,2,12,0
421.37,UPI,temporary_bank_error,0.8135586522367205,1,0,1,1
614.15,CARD,bank_timeout,0.6829005152954402,2,3,10,0
491.18,CARD,bank_timeout,0.8104711630387174,2,5,9,1
2374.69,UPI,insufficient_balance,0.8152637083011745,0,0,19,0
1023.23,CARD,insufficient_balance,0.6519186988746426,1,0,6,0
795.65,UPI,network_error,0.7627946273824042,0,6,8,0
304.4,NETBANKING,insufficient_balance,0.9253578131794464,2,0,17,0
1025.16,UPI,insufficient_balance,0.8415014349418053,1,0,5,0
621.67,UPI,insufficient_balance,0.750237551719724,0,6,2,1
1398.76,UPI,bank_timeout,0.6034934192913644,5,4,0,0
349.69,CARD,bank_timeout,0.3991419033381068,1,5,8,0
1310.16,UPI,bank_timeout,0.4875518301688721,2,1,5,0
707.01,UPI,insufficient_balance,0.7631833203003503,2,4,7,0
314.41,CARD,bank_timeout,0.7981320458723754,0,3,17,1
290.82,CARD,insufficient_balance,0.572734346837806,2,6,9,0
337.98,UPI,insufficient_balance,0.5152897386693858,2,2,21,0
892.12,UPI,bank_timeout,0.6351984438202524,3,5,9,0
1237.68,CARD,network_error,0.9174500411108378,0,4,19,0
1436.3,CARD,bank_timeout,0.6490608188397887,1,0,17,0
1491.52,CARD,network_error,0.7332694993329478,2,2,23,1
513.62,CARD,network_error,0.45769447006148717,0,6,22,0
3160.24,UPI,insufficient_balance,0.8256087996379545,2,3,19,0
704.7,CARD,insufficient_balance,0.8304937211970063,1,3,4,0
1720.12,UPI,insufficient_balance,0.4115823215764531,0,6,11,0
930.61,UPI,temporary_bank_error,0.8233750590661789,0,5,7,0
1596.58,UPI,insufficient_balance,0.7679705362654357,2,1,19,0
885.07,CARD,invalid_payment_details,0.7038888233700481,3,3,10,0
1625.6,UPI,account_issue,0.3989427849229014,1,0,10,0
1088.56,CARD,account_issue,0.766668679157357,0,1,17,1
2474.62,UPI,bank_timeout,0.6136451427935217,3,0,22,0
483.63,NETBANKING,bank_timeout,0.824303374772912,2,5,5,1
186.81,UPI,insufficient_balance,0.4599208720356581,0,5,1,1
414.32,CARD,insufficient_balance,0.7364510888803257,1,2,12,0
3193.65,CARD,insufficient_balance,0.332665075742865,0,5,17,0
939.59,UPI,invalid_payment_details,0.6383319219384799,3,2,23,0
1202.38,NETBANKING,bank_timeout,0.8392121377642684,1,1,7,0
382.36,CARD,account_issue,0.5981202366375963,1,2,4,0
1170.93,UPI,invalid_payment_details,0.7656387933724863,0,2,6,0
394.33,UPI,bank_timeout,0.5032724795759056,4,6,15,1
456.79,CARD,insufficient_balance,0.8393100985358758,1,0,17,1
733.27,UPI,invalid_payment_details,0.8148080321279629,1,4,15,0
1711.45,UPI,insufficient_balance,0.6532968044427473,2,5,10,0
1904.26,CARD,insufficient_balance,0.7640341087564166,0,4,18,0
1956.76,UPI,insufficient_balance,0.722051521917149,0,3,13,1
224.06,CARD,bank_timeout,0.7401845643197598,2,5,13,1
1089.35,UPI,invalid_payment_details,0.8646696426934687,0,2,15,0
900.74,UPI,bank_timeout,0.8417193995104827,2,1,4,0
236.94,CARD,bank_timeout,0.9206220240970596,0,3,20,1
1114.3,CARD,bank_timeout,0.8936334584632887,5,4,22,0
853.69,UPI,network_error,0.5954282913137379,2,1,7,0
1829.0,UPI,account_issue,0.8021150892415541,0,4,7,0
1189.45,UPI,insufficient_balance,0.636977280809404,1,6,4,0
633.13,NETBANKING,insufficient_balance,0.6366299354918662,1,1,12,0
2767.67,UPI,insufficient_balance,0.805369182883525,1,3,3,0
118.96,UPI,network_error,0.8507037904296847,0,1,6,0
1028.37,NETBANKING,account_issue,0.866848712709117,1,3,5,1
188.06,CARD,bank_timeout,0.9193994308535299,3,5,14,0
440.45,CARD,insufficient_balance,0.7170191890039848,1,5,12,0
1853.47,UPI,insufficient_balance,0.7229561937833363,0,2,17,1
306.68,UPI,network_error,0.5828925642637104,0,0,21,0
264.09,UPI,insufficient_balance,0.9685992343669397,1,0,2,1
11872.08,CARD,bank_timeout,0.8672670761051184,1,5,2,1
281.66,UPI,temporary_bank_error,0.8388144949278797,0,5,5,1
5713.12,UPI,insufficient_balance,0.63614964472672,1,6,17,0
923.16,UPI,insufficient_balance,0.6400145892193058,2,3,12,0
648.83,CARD,invalid_payment_details,0.6622231710888715,0,6,13,0
1932.92,CARD,insufficient_balance,0.31323358756109504,2,4,15,0
4173.85,CARD,temporary_bank_error,0.4889428927937942,1,0,5,1
348.6,UPI,invalid_payment_details,0.9186883958565605,1,5,8,0
658.36,CARD,bank_timeout,0.813113395387086,0,4,15,0
2557.72,UPI,network_error,0.6895811775661702,1,6,8,0
1462.63,UPI,insufficient_balance,0.9571903786269924,1,3,12,0
3300.79,NETBANKING,insufficient_balance,0.5058499070328337,1,0,15,0
1835.57,UPI,bank_timeout,0.9124751858686969,2,5,7,0
6689.03,UPI,bank_timeout,0.589903733753186,1,5,3,0
1311.06,CARD,temporary_bank_error,0.6996823779388951,1,2,21,0
1368.97,UPI,bank_timeout,0.7635660328988944,1,0,7,0
1512.81,UPI,account_issue,0.28425088666993426,3,5,20,0
951.0,NETBANKING,insufficient_balance,0.4861594261247049,1,1,9,0
2560.83,UPI,account_issue,0.832525655573084,4,1,13,0
1389.98,UPI,insufficient_balance,0.7130224143673587,0,1,18,0
2411.92,CARD,network_error,0.8766085427546004,0,4,9,1
2820.02,UPI,invalid_payment_details,0.8211775128841214,1,2,1,0
1683.2,UPI,bank_timeout,0.7140602658076344,2,5,12,0
1811.15,UPI,insufficient_balance,0.44581116958497996,0,5,20,0
399.28,UPI,bank_timeout,0.6027785193754468,1,5,10,0
632.48,CARD,invalid_payment_details,0.6977711344030644,1,5,6,0
2548.81,CARD,account_issue,0.7403608697546362,1,3,17,0
4553.41,UPI,network_error,0.8297721927394329,2,0,0,0
157.52,UPI,network_error,0.8243517108746465,3,2,13,0
621.5,UPI,invalid_payment_details,0.6754735455438098,1,0,4,0
1122.84,UPI,insufficient_balance,0.7526287035061362,1,2,7,1
455.19,CARD,invalid_payment_details,0.3561190440516256,1,2,14,0
481.78,UPI,invalid_payment_details,0.597459870382902,0,1,13,0
1763.26,CARD,bank_timeout,0.6793737447790467,0,3,5,1
5331.44,UPI,bank_timeout,0.8767072795771788,0,2,3,1
143.76,CARD,temporary_bank_error,0.796815266413569,2,0,6,1
924.75,UPI,invalid_payment_details,0.9181026587528235,1,3,0,0
1742.86,CARD,temporary_bank_error,0.715669063287171,0,3,11,0
2392.79,CARD,network_error,0.8259908230344835,4,2,21,0
1508.89,UPI,insufficient_balance,0.8771903900936718,2,1,13,0
6383.06,CARD,insufficient_balance,0.46409043013862944,0,6,3,0
1128.8,CARD,invalid_payment_details,0.7122805696332812,3,3,23,0
4072.42,UPI,network_error,0.4553412304643311,1,2,15,1
574.58,UPI,insufficient_balance,0.8176399319647427,1,4,10,0
1162.1,UPI,insufficient_balance,0.7681435666338835,1,2,9,0
326.13,UPI,insufficient_balance,0.7315138627083833,2,6,1,1
2699.61,UPI,insufficient_balance,0.7245702761024686,2,2,0,0
972.2,UPI,invalid_payment_details,0.8252754970659701,0,1,7,0
1568.42,NETBANKING,invalid_payment_details,0.8523201202266388,0,0,20,0
801.62,CARD,invalid_payment_details,0.6008277691831792,1,0,13,0
1971.26,UPI,insufficient_balance,0.690853586267215,1,1,3,0
1631.79,UPI,insufficient_balance,0.3034427943209436,0,0,20,0
405.59,CARD,insufficient_balance,0.5660131373818532,0,0,12,1
429.76,UPI,insufficient_balance,0.8885543866884635,3,2,18,0
1066.6,CARD,insufficient_balance,0.792387913886336,0,3,8,0
2120.85,UPI,temporary_bank_error,0.7726870025536086,0,0,12,1
7064.91,CARD,invalid_payment_details,0.6764385960481412,1,0,19,0
1484.73,UPI,insufficient_balance,0.8920020078256733,0,2,12,0
3003.49,CARD,insufficient_balance,0.6553164811273491,1,4,23,0
218.58,UPI,insufficient_balance,0.8453609213987506,1,2,6,0
8208.75,UPI,account_issue,0.821517114175284,0,5,15,0
2009.59,UPI,account_issue,0.6274197174045268,1,6,19,0
1043.56,UPI,network_error,0.7753701758686798,2,6,6,1
930.11,UPI,temporary_bank_error,0.7723914015196659,2,1,12,1
362.42,UPI,insufficient_balance,0.6681342235237507,1,2,0,1
482.37,UPI,insufficient_balance,0.6345592141338756,1,1,5,0
7408.89,CARD,insufficient_balance,0.3075681337197793,0,2,12,1
407.89,UPI,insufficient_balance,0.8927302686451116,1,0,14,0
400.11,NETBANKING,network_error,0.5549771064546274,2,0,15,0
543.36,UPI,insufficient_balance,0.8446133591136581,0,4,15,0
330.9,UPI,bank_timeout,0.46956133936911765,0,5,19,1
1113.55,CARD,network_error,0.744835674081369,0,5,16,0
3258.14,UPI,bank_timeout,0.5781158862643733,0,1,13,1
595.56,CARD,insufficient_balance,0.7856528847089705,0,1,19,0
277.74,NETBANKING,bank_timeout,0.8274038950521697,1,1,13,1
1468.3,UPI,insufficient_balance,0.9125575017563257,2,2,12,1
1037.14,UPI,invalid_payment_details,0.7676322935551736,0,0,8,0
2989.09,CARD,bank_timeout,0.8544323324908685,0,0,0,1
696.1,CARD,insufficient_balance,0.9070093294328107,3,1,2,0
845.43,UPI,network_error,0.3536014242262367,2,6,20,0
944.32,UPI,insufficient_balance,0.710457534882442,1,5,16,0
1198.71,NETBANKING,insufficient_balance,0.46065714182747647,3,3,2,0
740.58,UPI,insufficient_balance,0.6635254628053832,3,1,16,0
629.77,UPI,insufficient_balance,0.588037107814182,0,4,5,0
172.37,NETBANKING,temporary_bank_error,0.8000366892049724,1,3,18,1
623.04,CARD,bank_timeout,0.6419942601560729,1,2,2,1
2242.22,UPI,insufficient_balance,0.6765903091317977,3,5,18,0
2566.36,UPI,bank_timeout,0.7008170803126027,2,2,23,1
684.64,CARD,bank_timeout,0.8182027288700793,0,2,10,1
4021.8,UPI,insufficient_balance,0.6744269717054528,1,6,13,0
1065.6,UPI,bank_timeout,0.8685387123661915,3,2,2,1
287.77,NETBANKING,network_error,0.9331884454321335,1,6,3,1
210.11,UPI,insufficient_balance,0.5701646012139207,0,5,12,0
3708.04,CARD,bank_timeout,0.7222146564465721,0,1,3,0
755.21,CARD,invalid_payment_details,0.7945980640137522,3,0,5,0
325.69,CARD,insufficient_balance,0.5462711870876742,1,4,14,0
114.52,NETBANKING,bank_timeout,0.8548630572766248,0,5,6,1
738.25,UPI,temporary_bank_error,0.7137919282185391,1,3,16,0
1643.78,CARD,invalid_payment_details,0.7109385457877959,2,4,17,0
545.83,CARD,bank_timeout,0.9395564033955602,1,0,11,1
382.51,NETBANKING,account_issue,0.7661261256375427,1,3,23,0
633.1,CARD,bank_timeout,0.6223248730880638,0,0,9,1
3801.66,CARD,temporary_bank_error,0.8870849001246027,1,1,6,1
272.33,UPI,insufficient_balance,0.9097953256005044,0,0,13,0
577.26,UPI,account_issue,0.49364014321019345,2,1,19,0
3680.33,UPI,insufficient_balance,0.728969343994675,1,0,2,1
1797.54,UPI,insufficient_balance,0.6745504554101266,1,6,6,0
1311.76,UPI,account_issue,0.7394265594374737,2,3,10,0
573.38,UPI,account_issue,0.7090872154505973,0,1,18,0
1130.6,NETBANKING,insufficient_balance,0.9544768968299387,1,1,11,0
640.45,UPI,insufficient_balance,0.6894838583154674,3,5,11,0
464.34,UPI,insufficient_balance,0.7076510982381239,1,1,21,0
372.39,CARD,invalid_payment_details,0.8853502307816417,0,5,12,0
2402.09,UPI,bank_timeout,0.7267302204168234,0,2,17,0
1032.35,UPI,bank_timeout,0.6129458707236191,3,6,6,0
1501.94,UPI,invalid_payment_details,0.7358684883696978,0,5,6,0
1276.24,UPI,network_error,0.9462692174060995,1,3,4,0
1704.32,NETBANKING,temporary_bank_error,0.7677028533325424,0,6,18,0
850.04,CARD,temporary_bank_error,0.798255963718577,1,2,14,0
677.45,CARD,insufficient_balance,0.5888971710877612,3,2,23,0
485.28,CARD,network_error,0.8349826333114354,1,1,7,1
266.68,UPI,bank_timeout,0.6100530106243531,2,3,2,0
357.08,CARD,bank_timeout,0.8394264992194721,0,1,10,1
760.96,CARD,network_error,0.6526731682724216,0,1,15,1
220.73,NETBANKING,insufficient_balance,0.8382326894728992,0,5,6,0
275.26,UPI,invalid_payment_details,0.7526464954064676,0,4,6,0
3109.26,UPI,insufficient_balance,0.9019635373381051,0,5,17,0
1372.21,UPI,bank_timeout,0.7328525082043655,2,2,1,1
697.96,UPI,insufficient_balance,0.7883911051571459,0,0,11,0
10631.48,CARD,bank_timeout,0.7739910647785391,0,6,1,0
210.98,UPI,temporary_bank_error,0.5904753767447022,1,4,12,0
2909.14,UPI,bank_timeout,0.7368798448058966,0,4,20,0
980.96,CARD,network_error,0.8495684385418714,1,4,9,0
2404.38,UPI,insufficient_balance,0.5682711257255095,3,2,16,0
1222.87,UPI,bank_timeout,0.7963211440144703,1,5,6,0
168.64,NETBANKING,temporary_bank_error,0.8204889310582753,0,0,0,1
1206.48,CARD,temporary_bank_error,0.28442906482087926,0,2,20,1
1533.88,CARD,bank_timeout,0.8397171110180854,1,4,21,1
122.49,CARD,account_issue,0.34518927987675985,2,0,1,0
7662.15,UPI,insufficient_balance,0.7216273459805803,0,5,18,0
1496.98,UPI,bank_timeout,0.7155614569807143,1,6,7,1
2147.35,UPI,account_issue,0.8756139526863862,2,0,13,0
341.88,UPI,insufficient_balance,0.4093215995458996,2,3,22,0
2187.73,UPI,temporary_bank_error,0.791349525503407,3,5,17,1
3260.07,UPI,account_issue,0.720176418781573,0,6,23,0
1413.14,UPI,account_issue,0.7762498893300174,3,6,13,0
1086.4,CARD,insufficient_balance,0.6548413111110052,1,6,21,0
